gdb_geomattr_data,shape,SampleDate,FieldReplicate,SampleID,FinalID,LifeStageCode,Distinct,BAResult,CollectionMethodCode,record_origin,origin_lastupdatedate,StationCode,DatabaseCode
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Baetis tricaudatus,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Heptageniidae,L,0,5,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Optioservus,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Psephenus falli,L,0,26,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Argia,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Baetis tricaudatus,L,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Microcylloepus,A,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Ordobrevia nubifera,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Helicopsyche,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Marilia flexuosa,L,0,35,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cheumatopsyche,L,0,39,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Turbellaria,X,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Hexatoma,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cricotopus,P,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cheumatopsyche,L,0,16,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Optioservus,A,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Rheotanytarsus,L,0,13,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Oecetis,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Psephenus falli,L,0,77,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cricotopus bicinctus group,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Euparyphus,L,0,4,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Polypedilum,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Ambrysus mormon,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Simulium,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Tinodes,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Polypedilum,L,0,19,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Prosimulium,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Turbellaria,X,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Petrophila,L,0,8,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Perlidae,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Optioservus,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Torrenticola,X,0,5,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Caloparyphus,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Diphetor hageni,L,0,15,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Diphetor hageni,L,0,8,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Tinodes,L,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Rhithrogena,L,0,9,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Brechmorhoga mendax,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Sperchon,X,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Diphetor hageni,L,0,9,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cricotopus bicinctus group,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Rhithrogena,L,0,11,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Ochrotrichia,L,0,10,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Tricorythodes,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Petrophila,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Turbellaria,X,0,6,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Zaitzevia parvula,A,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Thienemanniella,L,0,11,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Euparyphus,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Hydropsyche californica,L,0,35,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Pteronarcys,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Prosimulium,L,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Thienemanniella,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Eukiefferiella,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cheumatopsyche,L,0,18,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Hemerodromia,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Ochrotrichia,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Rheotanytarsus,P,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Optioservus,A,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Epeorus,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Zaitzevia parvula,A,0,4,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Calineuria californica,L,0,8,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Oligochaeta,X,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Cricotopus bicinctus group,L,0,5,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Marilia flexuosa,L,0,33,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Hydropsyche californica,L,0,33,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Torrenticola,X,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Hydropsyche californica,L,0,19,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Corynoneura,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Heptageniidae,L,0,6,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Nilotanypus,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Psephenus falli,L,0,100,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Zaitzevia,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Zaitzevia,L,0,3,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Zaitzevia parvula,A,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Marilia flexuosa,L,0,8,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Rheotanytarsus,L,0,7,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Torrenticola,X,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Glossosoma,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Neotrichia,L,0,1,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Corynoneura,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
,,2001-08-29,1,523WE0512_08292001_BMI_CSBP_Trans_1,Optioservus,L,0,2,BMI_CSBP_Trans,SWAMP,2012-10-04,523WE0512,SWAMP
